GeneID,CTRLH1,CTRLH2,CTRLN1,CTRLN2
ENSG00000177468,0,0,0,0
ENSG00000177469,1232,1465,904,802
ENSG00000177476,0,0,0,0
ENSG00000177479,1068,1282,1840,1696
ENSG00000177483,7,9,1,1
ENSG00000177485,390,416,394,429
ENSG00000177489,0,0,0,0
ENSG00000177494,0,0,0,0
ENSG00000177504,0,0,0,0
ENSG00000177508,527,581,524,443
ENSG00000177511,0,0,0,0
ENSG00000177519,33,30,60,73
ENSG00000177535,0,0,0,0
ENSG00000177542,314,388,716,650
ENSG00000177548,617,867,855,747
ENSG00000177551,2,4,12,16
ENSG00000177553,0,0,0,0
ENSG00000177556,469,582,780,724
ENSG00000177558,1,0,0,0
ENSG00000177565,2240,2680,1393,1412
ENSG00000177570,192,230,331,307
ENSG00000177575,0,0,0,0
ENSG00000177576,21,21,17,24
ENSG00000177586,0,0,0,0
ENSG00000177590,0,0,0,0
ENSG00000177595,185,199,265,241
ENSG00000177596,0,0,0,0
ENSG00000177599,0,0,0,0
ENSG00000177600,8752,10311,10105,9512
ENSG00000177602,262,287,360,341
ENSG00000177606,6992,8592,1242,1163
ENSG00000177613,266,314,913,843
ENSG00000177614,83,92,115,108
ENSG00000177627,0,0,0,0
ENSG00000177628,1505,1677,1728,1493
ENSG00000177640,32,30,43,55
ENSG00000177646,1436,1794,2287,2057
ENSG00000177663,451,535,498,451
ENSG00000177666,918,1096,1365,1242
ENSG00000177669,0,0,3,3
ENSG00000177673,0,0,0,0
ENSG00000177674,328,374,594,538
ENSG00000177675,22,14,4,16
ENSG00000177679,203,243,584,583
ENSG00000177683,769,840,648,741
ENSG00000177684,0,0,0,0
ENSG00000177685,207,236,326,308
ENSG00000177688,8,10,1,0
ENSG00000177689,0,0,1,0
ENSG00000177692,3,9,31,27
ENSG00000177693,0,0,0,0
ENSG00000177694,87,82,52,42
ENSG00000177697,2632,2998,3781,3510
ENSG00000177699,0,0,0,0
ENSG00000177700,984,1191,1817,1776
ENSG00000177706,289,320,501,438
ENSG00000177707,87,88,88,96
ENSG00000177710,4,0,3,0
ENSG00000177721,19,19,48,39
ENSG00000177725,0,0,1,1
ENSG00000177728,2232,2630,2091,1910
ENSG00000177731,6271,7608,8481,7714
ENSG00000177732,1581,1914,3139,2836
ENSG00000177733,3465,3979,5829,5284
ENSG00000177736,3,1,1,0
ENSG00000177738,14,27,148,133
ENSG00000177752,0,1,0,0
ENSG00000177757,0,0,1,0
ENSG00000177770,0,1,0,1
ENSG00000177776,0,0,0,0
ENSG00000177788,19,18,108,122
ENSG00000177791,2,3,1,5
ENSG00000177800,0,0,0,0
ENSG00000177803,0,0,0,0
ENSG00000177807,0,0,0,0
ENSG00000177822,20,33,102,83
ENSG00000177830,570,675,935,853
ENSG00000177839,50,43,63,62
ENSG00000177842,72,86,155,173
ENSG00000177853,290,370,322,314
ENSG00000177854,332,349,690,654
ENSG00000177855,15,29,30,36
ENSG00000177868,251,338,238,216
ENSG00000177873,118,172,90,101
ENSG00000177875,8,8,11,7
ENSG00000177879,1347,1635,1266,1228
ENSG00000177885,4298,5072,4945,4791
ENSG00000177888,897,1083,284,301
ENSG00000177889,1793,2273,2816,2900
ENSG00000177910,0,0,0,0
ENSG00000177917,491,551,567,535
ENSG00000177932,128,180,212,202
ENSG00000177938,0,0,0,0
ENSG00000177943,154,216,148,117
ENSG00000177946,211,222,537,541
ENSG00000177947,0,0,0,0
ENSG00000177951,686,714,958,886
ENSG00000177954,15763,18941,15844,15612
ENSG00000177963,1566,1947,2685,2450
ENSG00000177971,702,869,2100,1884
ENSG00000177981,1114,1332,789,738
ENSG00000177984,0,1,0,1
ENSG00000177989,4,3,11,0
ENSG00000177990,0,0,0,1
ENSG00000177992,0,0,1,0
ENSG00000177993,0,0,1,0
ENSG00000177994,0,2,0,1
ENSG00000178015,0,0,0,2
ENSG00000178021,0,0,0,1
ENSG00000178026,53,60,108,110
ENSG00000178028,1015,1295,949,932
ENSG00000178031,4,2,3,2
ENSG00000178033,0,0,0,0
ENSG00000178035,7586,9200,8314,7986
ENSG00000178038,47,61,124,108
ENSG00000178053,387,513,491,448
ENSG00000178055,0,0,0,0
ENSG00000178057,612,727,999,909
ENSG00000178074,483,549,576,601
ENSG00000178075,79,116,144,130
ENSG00000178078,986,1211,1834,1683
ENSG00000178081,0,2,4,0
ENSG00000178082,7,21,12,15
ENSG00000178084,0,0,0,0
ENSG00000178093,50,56,87,67
ENSG00000178096,627,842,983,900
ENSG00000178104,2811,3342,2541,2339
ENSG00000178105,609,741,713,637
ENSG00000178107,0,1,0,0
ENSG00000178115,0,0,0,0
ENSG00000178125,2,0,0,1
ENSG00000178127,27,29,27,16
ENSG00000178130,0,0,0,0
ENSG00000178146,0,0,1,1
ENSG00000178149,509,609,793,774
ENSG00000178150,201,266,340,336
ENSG00000178162,1,0,0,3
ENSG00000178163,0,0,0,0
ENSG00000178171,0,1,0,0
ENSG00000178172,0,0,0,0
ENSG00000178175,0,0,0,1
ENSG00000178177,340,349,203,189
ENSG00000178184,38,62,154,126
ENSG00000178187,1,0,2,0
ENSG00000178188,677,744,1604,1514
ENSG00000178199,2,1,0,0
ENSG00000178201,7,2,8,1
ENSG00000178202,1019,1289,896,909
ENSG00000178209,4578,5702,4750,4387
ENSG00000178217,19,15,6,2
ENSG00000178222,0,0,0,0
ENSG00000178226,5,6,14,12
ENSG00000178229,181,230,138,81
ENSG00000178233,0,0,2,0
ENSG00000178234,377,461,832,760
ENSG00000178235,2,0,2,4
ENSG00000178243,0,0,3,0
ENSG00000178248,0,0,0,0
ENSG00000178252,1831,2280,3945,3747
ENSG00000178257,0,0,0,0
ENSG00000178279,0,0,0,0
ENSG00000178287,0,0,0,0
ENSG00000178295,329,438,745,738
ENSG00000178297,0,3,3,0
ENSG00000178301,31,44,30,34
ENSG00000178307,1163,1467,1483,1337
ENSG00000178338,149,191,240,205
ENSG00000178342,0,0,0,1
ENSG00000178343,0,0,0,0
ENSG00000178358,0,0,0,0
ENSG00000178363,0,0,0,0
ENSG00000178372,20,26,101,83
ENSG00000178381,477,544,450,402
ENSG00000178385,216,271,82,108
ENSG00000178386,2,2,6,4
ENSG00000178394,0,0,0,0
ENSG00000178395,0,1,2,1
ENSG00000178397,0,0,0,0
ENSG00000178401,283,379,802,805
ENSG00000178403,0,1,0,0
ENSG00000178404,1,0,0,1
ENSG00000178409,64,123,460,425
ENSG00000178412,0,0,0,1
ENSG00000178425,568,701,615,581
ENSG00000178429,15,16,12,10
ENSG00000178440,8,6,13,1
ENSG00000178445,15,14,30,28
ENSG00000178449,419,477,601,571
ENSG00000178457,0,0,0,0
ENSG00000178458,4,2,11,6
ENSG00000178460,7,4,10,13
ENSG00000178462,0,1,2,0
ENSG00000178464,110,171,124,113
ENSG00000178467,574,680,925,859
ENSG00000178473,0,0,0,0
ENSG00000178498,288,293,488,516
ENSG00000178502,197,244,115,89
ENSG00000178503,0,0,0,0
ENSG00000178522,0,0,0,0
ENSG00000178531,744,836,1590,1475
ENSG00000178537,66,96,199,143
ENSG00000178538,131,174,65,59
ENSG00000178556,0,0,0,0
ENSG00000178562,1,0,0,0
ENSG00000178567,216,253,593,616
ENSG00000178568,182,194,151,133
ENSG00000178573,81,123,33,17
ENSG00000178585,384,437,554,587
ENSG00000178586,0,0,0,0
ENSG00000178591,0,0,0,0
ENSG00000178596,0,0,0,0
ENSG00000178597,15,14,7,5
ENSG00000178602,0,1,3,0
ENSG00000178605,1656,1973,1748,1678
ENSG00000178607,234,278,159,141
ENSG00000178623,27,21,32,30
ENSG00000178631,5,2,8,9
ENSG00000178636,0,0,1,1
ENSG00000178645,0,0,0,0
ENSG00000178654,0,0,0,0
ENSG00000178660,8,5,6,5
ENSG00000178662,2,4,2,2
ENSG00000178665,123,173,86,59
ENSG00000178685,35,34,34,23
ENSG00000178690,0,0,0,0
ENSG00000178691,1015,1206,1063,1099
ENSG00000178694,339,399,312,281
ENSG00000178695,125,150,95,98
ENSG00000178700,91,105,284,275
ENSG00000178715,3,2,4,8
ENSG00000178718,816,970,2371,2234
ENSG00000178719,2084,2337,3796,3554
ENSG00000178722,0,2,0,0
ENSG00000178723,0,1,0,1
ENSG00000178726,196,201,172,172
ENSG00000178732,0,0,2,0
ENSG00000178734,0,0,0,0
ENSG00000178741,3130,3661,3970,3746
ENSG00000178750,14,13,2,2
ENSG00000178752,68,100,147,141
ENSG00000178761,554,617,990,957
ENSG00000178762,0,0,0,0
ENSG00000178764,1078,1206,1592,1507
ENSG00000178772,0,0,1,2
ENSG00000178773,142,156,263,234
ENSG00000178776,2,2,0,0
ENSG00000178789,0,0,1,0
ENSG00000178795,0,0,0,0
ENSG00000178796,4,4,4,1
ENSG00000178802,2374,2675,1533,1377
ENSG00000178803,0,0,0,0
ENSG00000178804,0,0,0,0
ENSG00000178809,5,2,4,5
ENSG00000178814,63,89,111,90
ENSG00000178821,29,41,87,96
ENSG00000178826,12,3,23,18
ENSG00000178828,0,0,0,0
ENSG00000178836,0,0,0,0
ENSG00000178852,8,2,25,13
ENSG00000178860,0,0,0,0
ENSG00000178878,42,48,42,39
ENSG00000178882,0,0,0,2
ENSG00000178896,162,223,743,720
ENSG00000178904,331,372,587,606
ENSG00000178913,1033,1407,3227,3181
ENSG00000178917,45,51,45,36
ENSG00000178919,0,0,0,0
ENSG00000178921,819,974,1186,1084
ENSG00000178922,126,147,174,158
ENSG00000178927,355,437,797,671
ENSG00000178928,0,0,0,0
ENSG00000178934,3,4,2,3
ENSG00000178935,71,97,364,361
ENSG00000178947,1,3,9,20
ENSG00000178950,2124,2640,3231,2977
ENSG00000178951,1963,2247,4031,3717
ENSG00000178952,7972,9720,11705,10786
ENSG00000178965,0,0,1,0
ENSG00000178966,492,602,661,593
ENSG00000178971,321,370,557,464
ENSG00000178974,1083,1247,1131,1090
ENSG00000178977,6,5,7,5
ENSG00000178980,1587,1853,2506,2331
ENSG00000178982,3339,3901,4290,4209
ENSG00000178988,1233,1524,2549,2413
ENSG00000178996,828,982,831,719
ENSG00000178997,1,0,2,0
ENSG00000178999,777,1003,1616,1423
ENSG00000179002,0,0,0,0
ENSG00000179008,1,2,0,0
ENSG00000179010,9655,11890,15480,14978
ENSG00000179021,1192,1409,807,852
ENSG00000179023,1,5,15,19
ENSG00000179028,0,0,0,0
ENSG00000179029,167,215,293,275
ENSG00000179031,0,1,0,0
ENSG00000179038,0,0,0,0
ENSG00000179041,260,317,1014,943
ENSG00000179044,2,4,2,0
ENSG00000179046,5,4,1,1
ENSG00000179051,4036,4904,7448,6935
ENSG00000179055,0,0,0,0
ENSG00000179057,1,0,0,0
ENSG00000179058,3,8,6,7
ENSG00000179059,0,0,1,0
ENSG00000179066,1,1,13,8
ENSG00000179071,1,1,5,4
ENSG00000179073,0,0,0,0
ENSG00000179082,2,7,49,59
ENSG00000179083,0,1,0,0
ENSG00000179085,195,227,421,355
ENSG00000179088,3,5,18,14
ENSG00000179091,3288,4044,5255,4724
ENSG00000179094,2281,2613,428,396
ENSG00000179097,0,0,0,1
ENSG00000179101,2,4,7,6
ENSG00000179104,587,721,117,128
ENSG00000179111,14,10,64,54
ENSG00000179115,2592,3168,4625,4156
ENSG00000179119,2719,3370,1509,1491
ENSG00000179131,0,0,0,0
ENSG00000179133,5,3,0,0
ENSG00000179134,2775,3180,3006,2674
ENSG00000179136,0,0,0,0
ENSG00000179141,0,0,0,0
ENSG00000179142,0,1,0,0
ENSG00000179144,0,0,0,0
ENSG00000179148,177,219,54,32
ENSG00000179151,2265,2721,2335,2116
ENSG00000179152,572,684,461,431
ENSG00000179157,0,0,0,0
ENSG00000179163,195,279,343,302
ENSG00000179165,0,0,3,1
ENSG00000179168,9,22,10,11
ENSG00000179170,0,0,0,0
ENSG00000179172,2,0,1,0
ENSG00000179178,121,126,253,241
ENSG00000179195,4674,5645,6623,6514
ENSG00000179213,0,0,0,0
ENSG00000179218,14916,17824,17819,17148
ENSG00000179219,1,0,2,0
ENSG00000179222,2200,2596,3750,3507
ENSG00000179240,83,121,260,247
ENSG00000179241,345,415,244,299
ENSG00000179242,2,7,5,8
ENSG00000179253,0,0,0,0
ENSG00000179256,0,0,0,0
ENSG00000179262,4148,4687,5606,5402
ENSG00000179270,0,0,0,0
ENSG00000179271,1256,1601,1781,1699
ENSG00000179277,56,88,239,185
ENSG00000179284,1,1,4,4
ENSG00000179292,11,4,9,18
ENSG00000179295,4906,5746,5854,5719
ENSG00000179299,68,66,164,176
ENSG00000179300,0,0,1,0
ENSG00000179304,1,2,1,0
ENSG00000179314,0,0,0,0
ENSG00000179331,2,5,0,2
ENSG00000179335,5434,6150,1640,1495
ENSG00000179342,1,0,1,1
ENSG00000179344,141,150,98,107
ENSG00000179348,238,294,1042,897
ENSG00000179361,194,225,155,134
ENSG00000179362,2,1,3,5
ENSG00000179363,4,7,12,13
ENSG00000179364,2130,2550,3170,2989
ENSG00000179381,0,0,0,0
ENSG00000179387,180,248,348,354
ENSG00000179388,86,68,623,616
ENSG00000179397,2,2,4,2
ENSG00000179399,8,2,9,1
ENSG00000179403,338,394,684,606
ENSG00000179406,79,83,95,92
ENSG00000179407,0,0,0,1
ENSG00000179409,677,823,1629,1486
ENSG00000179412,0,0,0,0
ENSG00000179420,0,0,0,0
ENSG00000179428,0,0,0,0
ENSG00000179431,296,377,1099,1024
ENSG00000179443,0,0,0,0
ENSG00000179447,0,0,0,0
ENSG00000179452,0,0,0,0
ENSG00000179454,721,899,359,310
ENSG00000179455,29,35,65,66
ENSG00000179456,360,429,433,387
ENSG00000179460,0,0,0,0
ENSG00000179468,0,0,0,0
ENSG00000179476,110,119,93,98
ENSG00000179477,5,5,0,1
ENSG00000179520,1,3,0,1
ENSG00000179523,37,64,142,123
ENSG00000179526,870,1050,1067,999
ENSG00000179528,19,30,105,111
ENSG00000179532,38,47,63,59
ENSG00000179542,12,8,21,20
ENSG00000179546,8,7,42,25
ENSG00000179562,746,945,630,594
ENSG00000179564,3,6,5,4
ENSG00000179571,1,0,0,0
ENSG00000179577,0,0,0,0
ENSG00000179580,1,0,3,1
ENSG00000179583,6,8,28,25
ENSG00000179588,462,567,679,683
ENSG00000179593,0,3,0,0
ENSG00000179598,436,480,180,189
ENSG00000179600,0,0,0,1
ENSG00000179603,0,2,0,2
ENSG00000179604,1020,1272,1102,1076
ENSG00000179611,36,44,41,59
ENSG00000179615,0,0,0,0
ENSG00000179626,0,0,0,0
ENSG00000179627,535,610,945,876
ENSG00000179630,85,124,60,66
ENSG00000179632,2087,2378,2963,2739
ENSG00000179636,0,0,0,0
ENSG00000179639,0,0,0,0
ENSG00000179673,0,1,0,2
ENSG00000179674,0,0,3,0
ENSG00000179676,0,0,0,0
ENSG00000179695,0,0,0,0
ENSG00000179698,47,48,42,32
ENSG00000179709,0,5,0,0
ENSG00000179715,91,106,235,221
ENSG00000179743,9,20,71,63
ENSG00000179750,57,52,105,85
ENSG00000179751,0,0,0,0
ENSG00000179755,0,0,0,0
ENSG00000179761,3,11,5,7
ENSG00000179766,11,15,23,15
ENSG00000179772,0,0,0,0
ENSG00000179774,3,1,12,6
ENSG00000179776,9,6,4,3
ENSG00000179796,0,0,0,0
ENSG00000179799,0,0,5,2
ENSG00000179813,0,0,1,0
ENSG00000179817,0,0,0,0
ENSG00000179818,317,339,433,396
ENSG00000179820,1641,1773,1068,981
ENSG00000179826,0,0,0,0
ENSG00000179832,459,527,620,567
ENSG00000179833,2384,2639,576,561
ENSG00000179840,0,0,0,0
ENSG00000179841,96,131,160,167
ENSG00000179846,34,25,30,30
ENSG00000179855,0,0,0,1
ENSG00000179859,27,44,49,53
ENSG00000179862,185,226,843,811
ENSG00000179869,0,0,0,0
ENSG00000179873,0,0,0,0
ENSG00000179886,187,209,543,494
ENSG00000179889,5331,6399,6596,6309
ENSG00000179899,14,13,29,26
ENSG00000179902,1,6,5,1
ENSG00000179909,0,0,0,0
ENSG00000179912,1324,1576,1001,972
ENSG00000179913,297,355,658,620
ENSG00000179914,0,0,0,0
ENSG00000179915,0,0,0,1
ENSG00000179918,892,1046,3445,3199
ENSG00000179919,0,0,0,0
ENSG00000179921,0,2,1,5
ENSG00000179922,83,80,84,87
ENSG00000179930,0,0,1,0
ENSG00000179933,879,1152,1791,1749
ENSG00000179934,1,0,0,0
ENSG00000179935,2,3,3,2
ENSG00000179938,0,1,0,0
ENSG00000179941,145,205,333,316
ENSG00000179943,506,580,399,350
ENSG00000179950,2666,3342,4414,4070
ENSG00000179954,5,10,5,12
ENSG00000179958,2018,2403,3878,3628
ENSG00000179965,111,126,225,221
ENSG00000179967,87,107,108,115
ENSG00000179978,3,4,9,5
ENSG00000179981,220,297,370,336
ENSG00000179988,133,161,22,49
ENSG00000179994,0,0,0,0
ENSG00000179997,0,0,0,0
ENSG00000180008,455,494,886,827
ENSG00000180011,642,793,925,930
ENSG00000180015,5,4,6,8
ENSG00000180016,0,0,0,0
ENSG00000180019,0,1,0,0
ENSG00000180035,497,636,990,879
ENSG00000180042,0,0,0,0
ENSG00000180043,0,0,0,0
ENSG00000180044,10,15,24,21
ENSG00000180053,0,0,0,0
ENSG00000180061,0,0,0,0
ENSG00000180066,15,21,28,26
ENSG00000180068,0,0,0,0
ENSG00000180071,83,95,82,92
ENSG00000180083,0,0,0,0
ENSG00000180089,11,13,15,20
ENSG00000180090,0,0,0,0
ENSG00000180096,88,95,141,123
ENSG00000180098,434,539,467,483
ENSG00000180104,1439,1722,1822,1731
ENSG00000180105,0,0,1,0
ENSG00000180113,0,1,0,0
ENSG00000180116,0,0,1,0
ENSG00000180138,0,1,0,1
ENSG00000180139,2,0,2,0
ENSG00000180150,0,0,0,0
ENSG00000180152,0,0,0,0
ENSG00000180155,2,0,0,1
ENSG00000180172,0,0,0,1
ENSG00000180176,334,362,201,175
ENSG00000180178,7,4,16,21
ENSG00000180182,1120,1278,1136,1056
ENSG00000180185,593,711,1451,1286
ENSG00000180189,0,0,0,0
ENSG00000180190,2,0,1,0
ENSG00000180198,3907,4682,5005,4862
ENSG00000180205,0,0,0,0
ENSG00000180209,1,1,1,1
ENSG00000180210,1,3,0,1
ENSG00000180211,3,6,3,4
ENSG00000180219,0,0,0,0
ENSG00000180221,0,0,0,0
ENSG00000180228,746,932,854,823
ENSG00000180229,2,8,12,8
ENSG00000180230,0,0,0,0
ENSG00000180233,840,947,602,584
ENSG00000180245,0,0,1,0
ENSG00000180251,3,7,7,6
ENSG00000180257,146,208,184,155
ENSG00000180259,0,0,0,0
ENSG00000180263,359,409,226,231
ENSG00000180264,0,0,2,0
ENSG00000180269,0,0,1,0
ENSG00000180279,5,6,10,1
ENSG00000180284,0,1,0,0
ENSG00000180287,0,0,0,0
ENSG00000180304,1702,1941,2615,2402
ENSG00000180305,0,0,0,0
ENSG00000180316,0,2,1,3
ENSG00000180318,0,0,0,0
ENSG00000180329,807,1061,700,626
ENSG00000180332,1,0,0,0
ENSG00000180336,11,13,10,6
ENSG00000180340,77,112,298,272
ENSG00000180346,164,204,192,174
ENSG00000180347,1,3,19,21
ENSG00000180353,2,4,2,3
ENSG00000180354,134,137,226,234
ENSG00000180357,2648,3000,2893,2834
ENSG00000180370,6725,7681,5767,5706
ENSG00000180376,136,157,173,204
ENSG00000180383,0,0,0,0
ENSG00000180385,167,168,286,264
ENSG00000180386,0,0,0,0
ENSG00000180389,1,2,2,1
ENSG00000180398,2445,2917,2981,2893
ENSG00000180409,0,0,0,0
ENSG00000180422,2,8,14,11
ENSG00000180423,48,68,126,129
ENSG00000180424,0,0,0,0
ENSG00000180425,37,45,155,175
ENSG00000180432,0,0,0,0
ENSG00000180433,0,0,0,0
ENSG00000180437,0,0,0,0
ENSG00000180438,1,1,3,4
ENSG00000180440,0,0,0,0
ENSG00000180447,0,4,0,2
ENSG00000180448,121,130,146,90
ENSG00000180458,0,0,1,0
ENSG00000180475,0,0,0,0
ENSG00000180479,94,94,59,63
ENSG00000180481,4,3,3,6
ENSG00000180483,0,0,0,0
ENSG00000180488,328,406,361,318
ENSG00000180509,0,0,1,0
ENSG00000180525,1,0,0,0
ENSG00000180530,1522,1834,1285,1286
ENSG00000180532,0,2,0,0
ENSG00000180535,4,7,6,4
ENSG00000180537,8,6,7,10
ENSG00000180539,0,1,6,4
ENSG00000180543,102,121,556,541
ENSG00000180549,2,1,3,0
ENSG00000180573,274,320,577,607
ENSG00000180574,10,7,15,15
ENSG00000180581,7,17,23,20
ENSG00000180592,21,34,98,91
ENSG00000180596,41,33,32,35
ENSG00000180610,0,0,0,0
ENSG00000180611,614,702,315,352
ENSG00000180613,0,0,0,0
ENSG00000180616,2,3,6,9
ENSG00000180626,46,50,153,159
ENSG00000180628,891,998,619,622
ENSG00000180638,0,2,1,0
ENSG00000180644,0,0,0,0
ENSG00000180658,0,0,0,0
ENSG00000180660,0,0,0,0
ENSG00000180662,0,0,0,0
ENSG00000180663,0,1,0,0
ENSG00000180667,7,6,20,18
ENSG00000180673,3,5,2,4
ENSG00000180694,5190,5923,9469,9105
ENSG00000180697,0,0,0,0
ENSG00000180708,8,8,8,9
ENSG00000180712,0,4,5,5
ENSG00000180714,0,0,0,0
ENSG00000180720,17,22,18,20
ENSG00000180723,0,0,0,0
ENSG00000180730,57,59,73,49
ENSG00000180739,64,66,417,381
ENSG00000180745,0,1,1,0
ENSG00000180747,53,63,57,45
ENSG00000180758,1119,1316,525,536
ENSG00000180764,18,24,29,39
ENSG00000180767,0,0,0,0
ENSG00000180769,77,68,103,114
ENSG00000180770,0,1,0,0
ENSG00000180772,1,1,0,1
ENSG00000180773,100,132,136,129
ENSG00000180776,2670,3251,2287,2259
ENSG00000180777,2,3,1,0
ENSG00000180785,0,0,0,0
ENSG00000180787,56,50,194,190
ENSG00000180801,77,98,74,74
ENSG00000180803,0,0,0,0
ENSG00000180806,70,88,217,249
ENSG00000180815,13,30,39,29
ENSG00000180817,4086,5023,4801,4743
ENSG00000180818,87,99,143,122
ENSG00000180822,238,301,584,528
ENSG00000180828,0,0,0,0
ENSG00000180834,20,33,26,26
ENSG00000180846,0,0,0,0
ENSG00000180855,110,111,163,159
ENSG00000180861,12,8,4,1
ENSG00000180867,92,127,222,226
ENSG00000180869,0,1,0,0
ENSG00000180871,0,0,0,0
ENSG00000180872,0,0,0,0
ENSG00000180875,0,1,0,0
ENSG00000180878,0,0,0,0
ENSG00000180879,2536,3000,3081,2867
ENSG00000180881,23,20,55,54
ENSG00000180884,15,9,49,45
ENSG00000180891,266,285,647,563
ENSG00000180900,2707,3301,4471,4037
ENSG00000180901,650,855,763,776
ENSG00000180902,317,343,684,679
ENSG00000180909,0,0,0,0
ENSG00000180910,0,0,0,0
ENSG00000180913,0,0,0,0
ENSG00000180914,32,27,16,16
ENSG00000180917,867,1083,798,803
ENSG00000180919,0,0,0,0
ENSG00000180921,3031,3434,6081,5859
ENSG00000180926,0,0,0,0
ENSG00000180929,0,0,0,2
ENSG00000180934,0,0,0,0
ENSG00000180938,61,75,394,359
ENSG00000180953,55,72,83,96
ENSG00000180957,1013,1125,1418,1420
ENSG00000180964,0,0,0,0
ENSG00000180974,0,0,0,0
ENSG00000180979,119,151,113,137
ENSG00000180988,0,0,0,0
ENSG00000180992,609,807,1017,994
ENSG00000180998,188,206,95,105
ENSG00000180999,1,1,2,1
ENSG00000181001,0,0,0,0
ENSG00000181004,47,31,31,36
ENSG00000181007,0,2,0,0
ENSG00000181009,0,0,0,0
ENSG00000181016,18,33,9,8
ENSG00000181017,0,0,0,0
ENSG00000181019,8714,10610,12504,11950
ENSG00000181023,0,0,0,0
ENSG00000181026,1986,2336,1779,1711
ENSG00000181027,190,200,310,286
ENSG00000181029,167,171,294,260
ENSG00000181031,252,321,362,300
ENSG00000181035,130,160,241,210
ENSG00000181036,0,0,0,0
ENSG00000181038,198,213,318,295
ENSG00000181045,154,165,264,251
ENSG00000181061,198,245,267,253
ENSG00000181072,0,0,0,0
ENSG00000181074,0,0,0,0
ENSG00000181085,20,17,29,25
ENSG00000181090,2090,2502,3765,3562
ENSG00000181092,0,1,0,0
ENSG00000181097,12,20,21,15
ENSG00000181101,1,1,1,2
ENSG00000181104,30,23,83,70
ENSG00000181109,0,0,0,0
ENSG00000181123,0,0,1,0
ENSG00000181126,20,35,3,2
ENSG00000181135,228,307,316,268
ENSG00000181143,1,1,2,1
ENSG00000181163,47535,58018,45596,45259
ENSG00000181171,0,0,0,0
ENSG00000181191,107,141,250,228
ENSG00000181192,4035,4823,5016,4885
ENSG00000181195,0,0,0,0
ENSG00000181201,0,0,0,0
ENSG00000181211,0,0,0,0
ENSG00000181214,0,0,0,0
ENSG00000181215,3,6,1,4
ENSG00000181218,165,204,242,221
ENSG00000181220,717,899,928,836
ENSG00000181222,5377,6011,4110,3832
ENSG00000181227,2,6,1,1
ENSG00000181234,0,0,1,0
ENSG00000181240,4,4,14,6
ENSG00000181260,1,3,1,1
ENSG00000181264,85,70,80,82
ENSG00000181273,0,0,0,0
ENSG00000181274,639,753,1116,1094
ENSG00000181282,0,0,0,0
ENSG00000181284,62,79,246,235
ENSG00000181291,7,8,4,5
ENSG00000181296,0,0,0,0
ENSG00000181315,199,243,210,194
ENSG00000181322,2,2,0,1
ENSG00000181323,0,0,0,0
ENSG00000181325,1,0,0,0
ENSG00000181333,1,0,0,1
ENSG00000181350,192,275,141,133
ENSG00000181355,1,2,3,3
ENSG00000181358,0,0,0,0
ENSG00000181359,2,3,1,3
ENSG00000181371,0,0,0,0
ENSG00000181374,0,0,0,0
ENSG00000181378,2,1,5,3
ENSG00000181381,26,35,34,38
ENSG00000181392,459,458,853,782
ENSG00000181396,307,435,465,432
ENSG00000181404,43,48,49,42
ENSG00000181408,0,0,0,0
ENSG00000181409,43,49,107,109
ENSG00000181418,22,34,39,40
ENSG00000181433,0,0,0,0
ENSG00000181444,486,561,1399,1226
ENSG00000181449,27,43,79,74
ENSG00000181450,107,105,70,64
ENSG00000181458,500,556,29,39
ENSG00000181467,3725,4378,1567,1443
ENSG00000181472,2005,2428,1891,1906
ENSG00000181481,459,559,553,509
ENSG00000181499,0,0,0,0
ENSG00000181511,0,0,0,0
ENSG00000181513,62,80,182,179
ENSG00000181514,0,0,0,0
ENSG00000181518,0,0,0,0
ENSG00000181523,302,341,640,512
ENSG00000181524,62,70,56,44
ENSG00000181541,0,0,0,1
ENSG00000181544,47,55,77,69
ENSG00000181552,0,0,0,0
ENSG00000181555,1863,2397,1464,1483
ENSG00000181562,0,0,0,0
ENSG00000181577,2,2,0,0
ENSG00000181585,2,3,7,3
ENSG00000181588,1214,1510,1588,1385
ENSG00000181609,0,0,0,0
ENSG00000181610,1258,1589,1705,1677
ENSG00000181616,0,0,0,0
ENSG00000181617,0,0,0,0
ENSG00000181619,11,21,139,117
ENSG00000181625,0,0,0,0
ENSG00000181626,0,0,0,1
ENSG00000181631,0,0,0,0
ENSG00000181634,60,83,86,106
ENSG00000181638,109,105,229,153
ENSG00000181649,526,657,1234,1181
ENSG00000181652,1,3,3,4
ENSG00000181656,0,0,0,0
ENSG00000181666,364,405,727,671
ENSG00000181690,9,14,4,5
ENSG00000181693,0,0,0,0
ENSG00000181698,0,0,0,0
ENSG00000181704,884,1099,931,876
ENSG00000181705,0,0,0,0
ENSG00000181718,0,0,0,0
ENSG00000181722,2,2,2,2
ENSG00000181733,0,0,0,0
ENSG00000181741,0,0,0,1
ENSG00000181744,2318,2779,495,483
ENSG00000181751,786,970,469,503
ENSG00000181752,0,0,0,0
ENSG00000181754,215,262,365,324
ENSG00000181761,0,0,0,0
ENSG00000181767,0,0,0,0
ENSG00000181773,4,3,10,4
ENSG00000181778,0,0,0,0
ENSG00000181780,0,0,0,0
ENSG00000181781,3,1,0,4
ENSG00000181785,0,0,0,0
